year,ID,OffspID.ext,class,Code,new_site_code,date,site_description,lat,long,box.info,Cap.no,Cap.notes.org,Ext.notes,other.notes,sample.date,ID.tube,length.cm,class,scale.age,mature.male.parr,recapture,notes.fi,notes.eng,
2019,Uts_19_2-3y_1763,UTS_19_2-3y_1763,2-3y,15,17,9/5/2019,"Hotel reed, West bank",69.90516326,27.03386586,"Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",69,69,,,9/5/2019,69,10.6,2+,2,,,,,
2019,Uts_19_2-3y_1764,UTS_19_2-3y_1764,2-3y,15,17,9/5/2019,"Hotel reed, West bank",69.90516326,27.03386586,"Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",70,70,,,9/5/2019,70,11.5,2+,2,,,,,
2019,Uts_19_2-3y_1765,UTS_19_2-3y_1765,2-3y,15,17,9/5/2019,"Hotel reed, West bank",69.90516326,27.03386586,"Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",71,71,,,9/5/2019,71,10.6,2+,2,,,,,
2019,Uts_19_2-3y_1766,UTS_19_2-3y_1766,2-3y,15,17,9/5/2019,"Hotel reed, West bank",69.90516326,27.03386586,"Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",72,72,,,9/5/2019,72,9.8,2+,2,,,,,
2019,Uts_19_2-3y_1767,UTS_19_2-3y_1767,2-3y,15,17,9/5/2019,"Hotel reed, West bank",69.90516326,27.03386586,"Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",73,73,,,9/5/2019,73,14.8,3+,3,,,,,
2019,Uts_19_2-3y_1768,UTS_19_2-3y_1768,2-3y,15,17,9/5/2019,"Hotel reed, West bank",69.90516326,27.03386586,"Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",74,74,,"73 2-3y, not 74",9/5/2019,74,9.5,2+,2,,,lohi,,
2019,Uts_19_2-3y_1961,UTS_19_2-3y_1961,2-3y,20,23,9/10/2019,"Utsjoki village reeds, South bank",69.90361501,27.02354472,"Utsjoki 2019, 10.9.2019, Jänissaaret, itäranta, 25 x 6m,  0+ (kirkas) 35, 1+ (pinkki) - , ? (vihreä) 1",2,2,,,9/10/2019,2,9.4,1+,1,,,,,
2019,Uts_19_2-3y_2009,UTS_19_2-3y_2009,2-3y,22,24,9/10/2019,"Utsjoki village reeds, North bank",69.90408687,27.02290099,"Utsjoki 2019, 10.9.2019, Jänissaaret, Länsiranta 30 x 4,  0+ (kirkas) 21, 1+ (pinkki) 3 , ? (vihreä) 1",1,1,,,9/10/2019,1,12.1,2+,2,,,,,
2019,Uts_19_2-3y_1915,UTS_19_2-3y_1915,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",8,8,,,9/10/2019,8,,2+,2,,,pituus puuttuu,no length,
2019,Uts_19_2-3y_1916,UTS_19_2-3y_1916,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",9,9,,,9/10/2019,9,12.0,2+,2,,,,,
2019,Uts_19_2-3y_1917,UTS_19_2-3y_1917,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",10,10,,,9/10/2019,10,10.0,2+,2,,,,,
2019,Uts_19_2-3y_1918,UTS_19_2-3y_1918,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",11,11,,,9/10/2019,11,12.0,2+,2,,,,,
2019,Uts_19_2-3y_1919,UTS_19_2-3y_1919,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",12,12,,,9/10/2019,12,8.2,1+,1,,,,,
2019,Uts_19_2-3y_1920,UTS_19_2-3y_1920,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",13,13,,,9/10/2019,13,12.6,2+,2,,,,,
2019,Uts_19_2-3y_1921,UTS_19_2-3y_1921,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",14,14,,,9/10/2019,14,11.5,2+,2,,,,,
2019,Uts_19_2-3y_1922,UTS_19_2-3y_1922,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",15,15,,,9/10/2019,15,,2+,2,,,pituus puuttuu,no length,
2019,Uts_19_2-3y_1923,UTS_19_2-3y_1923,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",16,16,,,9/10/2019,16,8.7,,,,,ei suomuja,no scale,
2019,Uts_19_2-3y_1924,UTS_19_2-3y_1924,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",17,17,,,9/10/2019,17,12.5,2+,2,,,,,
2019,Uts_19_2-3y_1925,UTS_19_2-3y_1925,2-3y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",18,18,,,9/10/2019,18,10.7,2+,2,,,,,
2019,Uts_19_1y_1914,UTS_19_1y_1914,1y,23,14,9/10/2019,"Sulladanjarga reeds, outer part",69.90267126,27.03513186,"Utsjoki 2019, 10.9.2019, Telkänpönttösärkkä, alku (?)-osa, 30x4 + 30x10,  0+ (kirkas) 132, 1+ (pinkki) 16, ? (vihreä) 11",NA,RE,,,,,,,,,1,,,
2019,Uts_19_2-3y_1979,UTS_19_2-3y_1979,2-3y,24,22,9/10/2019,Utsjoki village reeds,69.90389518,27.0248751,"Utsjoki 2019, 10.9.2019, Jänissaaret, poikkisärkkä, 20 x 3m,  0+ (kirkas) 14, 1+ (pinkki) 3 , ? (vihreä) 1",3,3,,,9/10/2019,3,11.3,2+,2,,,,,
2019,Uts_19_2-3y_1980,UTS_19_2-3y_1980,2-3y,24,22,9/10/2019,Utsjoki village reeds,69.90389518,27.0248751,"Utsjoki 2019, 10.9.2019, Jänissaaret, poikkisärkkä, 20 x 3m,  0+ (kirkas) 14, 1+ (pinkki) 3 , ? (vihreä) 1",4,4,,,9/10/2019,4,8.9,1+,1,,,,,
2019,Uts_19_2-3y_1981,UTS_19_2-3y_1981,2-3y,24,22,9/10/2019,Utsjoki village reeds,69.90389518,27.0248751,"Utsjoki 2019, 10.9.2019, Jänissaaret, poikkisärkkä, 20 x 3m,  0+ (kirkas) 14, 1+ (pinkki) 3 , ? (vihreä) 1",5,5,,,9/10/2019,5,12.8,2+,2,,,,,
2019,Uts_19_2-3y_1982,UTS_19_2-3y_1982,2-3y,24,22,9/10/2019,Utsjoki village reeds,69.90389518,27.0248751,"Utsjoki 2019, 10.9.2019, Jänissaaret, poikkisärkkä, 20 x 3m,  0+ (kirkas) 14, 1+ (pinkki) 3 , ? (vihreä) 1",6,6?,,,9/10/2019,6,9.0,1+,1,,,,,
2019,Uts_19_2-3y_1983,UTS_19_2-3y_1983,2-3y,24,22,9/10/2019,Utsjoki village reeds,69.90389518,27.0248751,"Utsjoki 2019, 10.9.2019, Jänissaaret, poikkisärkkä, 20 x 3m,  0+ (kirkas) 14, 1+ (pinkki) 3 , ? (vihreä) 1",7,7,,"5 2-3y samples, not 1",9/10/2019,7,9.8,2+,2,,,,,
2019,Uts_19_2-3y_2282,UTS_19_2-3y_2282,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",25,25,,,9/11/2019,25,8.5,1+,1,,,,,
2019,Uts_19_2-3y_2283,UTS_19_2-3y_2283,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",26,26,,,9/11/2019,26,11.2,2+,2,,,,,
2019,Uts_19_2-3y_2284,UTS_19_2-3y_2284,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",27,27,,,9/11/2019,27,10.8,2+,2,,,,,
2019,Uts_19_2-3y_2285,UTS_19_2-3y_2285,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",28,28,,,9/11/2019,28,10.4,2+,2,,,,,
2019,Uts_19_2-3y_2286,UTS_19_2-3y_2286,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",29,29,,,9/11/2019,29,12.6,2+,2,,,,,
2019,Uts_19_2-3y_2287,UTS_19_2-3y_2287,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",30,30,,,9/11/2019,30,8.2,1+,1,,,,,
2019,Uts_19_2-3y_2288,UTS_19_2-3y_2288,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",31,31,,,9/11/2019,31,11.4,2+,2,,,,,
2019,Uts_19_2-3y_2289,UTS_19_2-3y_2289,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",32,32,,,9/11/2019,32,10.6,2+,2,,,,,
2019,Uts_19_2-3y_2290,UTS_19_2-3y_2290,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",33,33,,,9/11/2019,33,9.5,2+,2,,,,,
2019,Uts_19_2-3y_2291,UTS_19_2-3y_2291,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",34,34,,,9/11/2019,34,9.2,1+,1,,,,,
2019,Uts_19_2-3y_2292,UTS_19_2-3y_2292,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",35,35,,,9/11/2019,35,9.8,2+,2,,,,,
2019,Uts_19_2-3y_2293,UTS_19_2-3y_2293,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",36,36,,,9/11/2019,36,8.5,1+,1,,,,,
2019,Uts_19_2-3y_2294,UTS_19_2-3y_2294,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",37,37,,,9/11/2019,37,11.4,2+,2,,,,,
2019,Uts_19_2-3y_2295,UTS_19_2-3y_2295,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",38,38,,,9/11/2019,38,8.1,1+,1,,,,,
2019,Uts_19_2-3y_2296,UTS_19_2-3y_2296,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",39,39,,,9/11/2019,39,8.5,1+,1,,,,,
2019,Uts_19_2-3y_2297,UTS_19_2-3y_2297,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",40,40,,,9/11/2019,40,11.0,2+,2,,,,,
2019,Uts_19_2-3y_2298,UTS_19_2-3y_2298,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",41,41,,,9/11/2019,41,10.4,2+,2,,,,,
2019,Uts_19_2-3y_2299,UTS_19_2-3y_2299,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",42,42,,,9/11/2019,42,9.5,2+,2,,,,,
2019,Uts_19_2-3y_2300,UTS_19_2-3y_2300,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",43,43,,,9/11/2019,43,8.1,1+,1,,,,,
2019,Uts_19_2-3y_2301,UTS_19_2-3y_2301,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",44,44,,,9/11/2019,44,8.5,2+,2,,,,,
2019,Uts_19_2-3y_2302,UTS_19_2-3y_2302,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",45,45,,,9/11/2019,45,8.5,1+,1,,,,,
2019,Uts_19_2-3y_2303,UTS_19_2-3y_2303,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",46,46,,,9/11/2019,46,8.9,1+,1,,,,,
2019,Uts_19_2-3y_2304,UTS_19_2-3y_2304,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",47,47,,,9/11/2019,47,8.4,1+,1,,,,,
2019,Uts_19_2-3y_2305,UTS_19_2-3y_2305,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",48,48,,,9/11/2019,48,11.0,2+,2,,,,,
2019,Uts_19_2-3y_2306,UTS_19_2-3y_2306,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",49,49,,,9/11/2019,49,8.8,1+,1,,,,,
2019,Uts_19_2-3y_2307,UTS_19_2-3y_2307,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",50,50,,,9/11/2019,50,8.3,1+,1,,,,,
2019,Uts_19_2-3y_2308,UTS_19_2-3y_2308,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",51,51,,,9/11/2019,51,8.9,1+,1,,,,,
2019,Uts_19_2-3y_2309,UTS_19_2-3y_2309,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",52,52,,,9/11/2019,52,8.0,1+,1,,,,,
2019,Uts_19_2-3y_2310,UTS_19_2-3y_2310,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",53,53,,,9/11/2019,53,8.5,1+,1,,,,,
2019,Uts_19_2-3y_2311,UTS_19_2-3y_2311,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",54,54,,,9/11/2019,54,8.5,1+,1,,,,,
2019,Uts_19_2-3y_2312,UTS_19_2-3y_2312,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",55,55,,,9/11/2019,55,8.8,1+,1,,,,,
2019,Uts_19_2-3y_2313,UTS_19_2-3y_2313,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",56,56,,,9/11/2019,56,11.8,2+,2,,,,,
2019,Uts_19_2-3y_2314,UTS_19_2-3y_2314,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",57,57,,,9/11/2019,57,10.0,2+,2,,,,,
2019,Uts_19_2-3y_2315,UTS_19_2-3y_2315,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",58,58,,,9/11/2019,58,13.7,3+,3,,,,,
2019,Uts_19_2-3y_2316,UTS_19_2-3y_2316,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",59,59,,,9/11/2019,59,10.9,2+,2,,,,,
2019,Uts_19_2-3y_2317,UTS_19_2-3y_2317,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",60,60,,,9/11/2019,60,11.6,2+,2,,,,,
2019,Uts_19_2-3y_2318,UTS_19_2-3y_2318,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",61,61,,,9/11/2019,61,8.2,1+,1,,,,,
2019,Uts_19_2-3y_2319,UTS_19_2-3y_2319,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",62,62,,,9/11/2019,62,8.2,1+,1,,,,,
2019,Uts_19_2-3y_2320,UTS_19_2-3y_2320,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",63,63,,,9/11/2019,63,10.2,2+,2,,,,,
2019,Uts_19_2-3y_2321,UTS_19_2-3y_2321,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",64,64,,,9/11/2019,64,8.8,1+,1,,,,,
2019,Uts_19_2-3y_2322,UTS_19_2-3y_2322,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",65,65,,,9/11/2019,65,8.9,1+,1,,,,,
2019,Uts_19_2-3y_2323,UTS_19_2-3y_2323,2-3y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",66,66,,"42 2-3y samples, not 41",9/11/2019,66,8.2,1+,1,,,,,
2019,Uts_19_1y_2281,UTS_19_1y_2281,1y,1,1,9/11/2019,Utsjoki estuary West,69.91076441,27.04733883,"Utsjoki 2019, 11.9.2019, Utsjokisuu, Länsiranta 30 x 7,  0+ (kirkas) 212, 1+ (pinkki) 60 , ? (vihreä) 41",NA,RE,,,,,,,,,1,,,
2019,Uts_19_2-3y_2384,UTS_19_2-3y_2384,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",1,1,,,9/11/2019,1,10.0,2+,2,,,,,
2019,Uts_19_2-3y_2385,UTS_19_2-3y_2385,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",2,2,,,9/11/2019,2,9.4,2+,2,,,,,
2019,Uts_19_2-3y_2386,UTS_19_2-3y_2386,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",3,3,,,9/11/2019,3,10.1,2+,2,,,,,
2019,Uts_19_2-3y_2387,UTS_19_2-3y_2387,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",4,4,,,9/11/2019,4,10.8,2+,2,,,,,
2019,Uts_19_2-3y_2388,UTS_19_2-3y_2388,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",5,5,,,9/11/2019,5,9.5,2+,2,,,,,
2019,Uts_19_2-3y_2389,UTS_19_2-3y_2389,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",6,6,,,9/11/2019,6,11.5,2+,2,,,,,
2019,Uts_19_2-3y_2390,UTS_19_2-3y_2390,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",7,7,,,9/11/2019,7,11.5,2+,2,,,,,
2019,Uts_19_2-3y_2391,UTS_19_2-3y_2391,2-3y,6,6,9/11/2019,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2019, 11.9.2019,sillan yläpuoli, länsi 60 x 4,  0+ (kirkas) 41, 1+ (pinkki) 19 , ? (vihreä) 24",8,8,,,9/11/2019,8,11.2,2+,2,,,,,
