"","ID","sex","type","class.cor","year","BirthYear","scale.seaage","Scale.smoltage","InterpAge","Respawner","respawner.info","total.age","total.age.int","birthyear.int"
"8425","Uts_16_0y_0190","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8426","Uts_16_0y_0191","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8427","Uts_16_0y_0192","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8428","Uts_16_0y_0193","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8429","Uts_16_0y_0194","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8430","Uts_16_0y_0195","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8431","Uts_16_0y_0196","F","Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8432","Uts_16_0y_0197","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8433","Uts_16_0y_0198","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8434","Uts_16_0y_0199","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8435","Uts_16_0y_0200","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8436","Uts_16_0y_0201","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8437","Uts_16_0y_0202","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8438","Uts_16_0y_0203","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8439","Uts_16_0y_0204","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8440","Uts_16_0y_0205",NA,"Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8441","Uts_16_0y_0206","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8442","Uts_16_0y_0207","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8443","Uts_16_0y_0208","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8444","Uts_16_0y_0209","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8445","Uts_16_0y_0210","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8446","Uts_16_0y_0211","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8447","Uts_16_0y_0212","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8448","Uts_16_0y_0213","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8449","Uts_16_0y_0214","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8450","Uts_16_0y_0215","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8451","Uts_16_0y_0216","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8452","Uts_16_0y_0217","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8453","Uts_16_0y_0218","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8454","Uts_16_0y_0219","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8455","Uts_16_0y_0220","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8456","Uts_16_0y_0221","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8457","Uts_16_0y_0222","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8458","Uts_16_0y_0223","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8459","Uts_16_0y_0224","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8460","Uts_16_0y_0225","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8461","Uts_16_0y_0226","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8462","Uts_16_0y_0227","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8463","Uts_16_0y_0228","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8464","Uts_16_0y_0229",NA,"Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8465","Uts_16_0y_0230","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8466","Uts_16_0y_0231","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8467","Uts_16_0y_0232","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8468","Uts_16_0y_0233","F","Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8469","Uts_16_0y_0234","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8470","Uts_16_0y_0235","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8471","Uts_16_0y_0236","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8472","Uts_16_0y_0237","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8473","Uts_16_0y_0238","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8474","Uts_16_0y_0239","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8475","Uts_16_0y_0240","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8476","Uts_16_0y_0241","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8477","Uts_16_0y_0242","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8478","Uts_16_0y_0243","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8479","Uts_16_0y_0244","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8480","Uts_16_0y_0245","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8481","Uts_16_0y_0246","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8482","Uts_16_0y_0247","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8483","Uts_16_0y_0248","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8484","Uts_16_0y_0249","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8485","Uts_16_0y_0250","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8486","Uts_16_0y_0251",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8487","Uts_16_0y_0252","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8488","Uts_16_0y_0253","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8489","Uts_16_0y_0254",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8490","Uts_16_0y_0255","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8491","Uts_16_0y_0256","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8492","Uts_16_0y_0257","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8493","Uts_16_0y_0258","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8494","Uts_16_0y_0259",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8495","Uts_16_0y_0260","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8496","Uts_16_0y_0261","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8497","Uts_16_0y_0262","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8498","Uts_16_0y_0263","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8499","Uts_16_0y_0264","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8500","Uts_16_0y_0265","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8501","Uts_16_0y_0266","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8502","Uts_16_0y_0267","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8503","Uts_16_0y_0268","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8504","Uts_16_0y_0269","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8505","Uts_16_0y_0270","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8506","Uts_16_0y_0271","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8507","Uts_16_0y_0272","M","Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8508","Uts_16_0y_0273","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8509","Uts_16_0y_0274","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8510","Uts_16_0y_0275","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8511","Uts_16_0y_0276","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8512","Uts_16_0y_0277","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8513","Uts_16_0y_0278","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8514","Uts_16_0y_0279","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8515","Uts_16_0y_0280","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8516","Uts_16_0y_0281","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8517","Uts_16_0y_0282","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8518","Uts_16_0y_0283","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8519","Uts_16_0y_0284","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8520","Uts_16_0y_0285","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8521","Uts_16_0y_0286","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8522","Uts_16_0y_0287","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8523","Uts_16_0y_0288","F","Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8524","Uts_16_0y_0289","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8525","Uts_16_0y_0290","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8526","Uts_16_0y_0291","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8527","Uts_16_0y_0292","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8528","Uts_16_0y_0293","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8529","Uts_16_0y_0294",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8530","Uts_16_0y_0295","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8531","Uts_16_0y_0296","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8532","Uts_16_0y_0297","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8533","Uts_16_0y_0298","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8534","Uts_16_0y_0299","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8535","Uts_16_0y_0300","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8536","Uts_16_0y_0301","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8537","Uts_16_0y_0302","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8538","Uts_16_0y_0303","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8539","Uts_16_0y_0304","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8540","Uts_16_0y_0305","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8541","Uts_16_0y_0306","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8542","Uts_16_0y_0307","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8543","Uts_16_0y_0308","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8544","Uts_16_0y_0309","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8545","Uts_16_0y_0310","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8546","Uts_16_0y_0311","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8547","Uts_16_0y_0312","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8548","Uts_16_0y_0313","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8549","Uts_16_0y_0314","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8550","Uts_16_0y_0315","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8551","Uts_16_0y_0316","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8552","Uts_16_0y_0317","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8553","Uts_16_0y_0318","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8554","Uts_16_0y_0319","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8555","Uts_16_0y_0320","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8556","Uts_16_0y_0321","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8557","Uts_16_0y_0322","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8558","Uts_16_0y_0323","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8559","Uts_16_0y_0324","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8560","Uts_16_0y_0325","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8561","Uts_16_0y_0326","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8562","Uts_16_0y_0327","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8563","Uts_16_0y_0328","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8564","Uts_16_0y_0329","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8565","Uts_16_0y_0330","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8566","Uts_16_0y_0331","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8567","Uts_16_0y_0332","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8568","Uts_16_0y_0333","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8569","Uts_16_0y_0334","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8570","Uts_16_0y_0335","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8571","Uts_16_0y_0336","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8572","Uts_16_0y_0337","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8573","Uts_16_0y_0338","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8574","Uts_16_0y_0339","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8575","Uts_16_0y_0340","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8576","Uts_16_0y_0341","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8577","Uts_16_0y_0342","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8578","Uts_16_0y_0343","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8579","Uts_16_0y_0344","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8580","Uts_16_0y_0345","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8581","Uts_16_0y_0346","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8582","Uts_16_0y_0347","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8583","Uts_16_0y_0348","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8584","Uts_16_0y_0349","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8585","Uts_16_0y_0350","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8586","Uts_16_0y_0351","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8587","Uts_16_0y_0352","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8588","Uts_16_0y_0353","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8589","Uts_16_0y_0354","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8590","Uts_16_0y_0355","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8591","Uts_16_0y_0356","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8592","Uts_16_0y_0357","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8593","Uts_16_0y_0358","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8594","Uts_16_0y_0359","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8595","Uts_16_0y_0360","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8596","Uts_16_0y_0361","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8597","Uts_16_0y_0362","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8598","Uts_16_0y_0363","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8599","Uts_16_0y_0364","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8600","Uts_16_0y_0365","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8601","Uts_16_0y_0366","F","Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8602","Uts_16_0y_0367","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8603","Uts_16_0y_0368","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8604","Uts_16_0y_0369","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8605","Uts_16_0y_0370","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8606","Uts_16_0y_0371","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8607","Uts_16_0y_0372","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8608","Uts_16_0y_0373","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8609","Uts_16_0y_0374","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8610","Uts_16_0y_0375","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8611","Uts_16_0y_0376","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8612","Uts_16_0y_0377","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8613","Uts_16_0y_0378","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8614","Uts_16_0y_0379","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8615","Uts_16_0y_0380","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8616","Uts_16_0y_0381","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8617","Uts_16_0y_0382","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8618","Uts_16_0y_0383","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8619","Uts_16_0y_0384","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8620","Uts_16_0y_0385","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8621","Uts_16_0y_0386","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8622","Uts_16_0y_0387","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8623","Uts_16_0y_0388","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8624","Uts_16_0y_0389","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8625","Uts_16_0y_0390","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8626","Uts_16_0y_0391","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8627","Uts_16_0y_0392","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8628","Uts_16_0y_0393","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8629","Uts_16_0y_0394","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8630","Uts_16_0y_0395","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8631","Uts_16_0y_0396","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8632","Uts_16_0y_0397","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8633","Uts_16_0y_0398","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8634","Uts_16_0y_0399","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8635","Uts_16_0y_0400","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8636","Uts_16_0y_0401","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8637","Uts_16_0y_0402",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8638","Uts_16_0y_0403","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8639","Uts_16_0y_0404","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8640","Uts_16_0y_0405","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8641","Uts_16_0y_0406","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8642","Uts_16_0y_0407","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8643","Uts_16_0y_0408","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8644","Uts_16_0y_0409","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8645","Uts_16_0y_0410","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8646","Uts_16_0y_0411","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8647","Uts_16_0y_0412","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8648","Uts_16_0y_0413","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8649","Uts_16_0y_0414","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8650","Uts_16_0y_0415","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8651","Uts_16_0y_0416","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8652","Uts_16_0y_0417","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8653","Uts_16_0y_0418","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8654","Uts_16_0y_0419","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8655","Uts_16_0y_0420","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8656","Uts_16_0y_0421","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8657","Uts_16_0y_0422","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8658","Uts_16_0y_0423","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8659","Uts_16_0y_0424","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8660","Uts_16_0y_0425","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8661","Uts_16_0y_0426","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8662","Uts_16_0y_0427",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8663","Uts_16_0y_0428",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8664","Uts_16_0y_0429","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8665","Uts_16_0y_0430","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8666","Uts_16_0y_0431",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8667","Uts_16_0y_0432",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8668","Uts_16_0y_0433","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8669","Uts_16_0y_0434",NA,"Offspring","0+",2016,NA,NA,NA,NA,NA,NA,0,0,2016
"8670","Uts_16_0y_0435","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8671","Uts_16_0y_0436","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8672","Uts_16_0y_0437","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8673","Uts_16_0y_0438","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8674","Uts_16_0y_0439","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8675","Uts_16_0y_0440","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8676","Uts_16_0y_0441","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8677","Uts_16_0y_0442","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8678","Uts_16_0y_0443","F","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8679","Uts_16_0y_0444","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8680","Uts_16_0y_0445","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
"8681","Uts_16_0y_0446","M","Offspring","0+",2016,2016,NA,NA,NA,NA,NA,0,0,2016
